TYPE,COMPANY,ZONE,STATION,VOLTAGE,NAME,LONG NAME
XFMR,DUKE,DUKE,JOCASSEE,230 KV,BK2H,JOCASSEE BK2H XFORMER
XFMR,DUKE,DUKE,JOCASSEE,230 KV,BK3,JOCASSEE BK3      XFORMER
XFMR,DUKE,DUKE,JOCASSEE,230 KV,BK4,JOCASSEE BK4      XFORMER
XFMR,DUKE,DUKE,JOCASSEE,500 KV,AT1H,JOCASSEE AT1H XFORMER
XFMR,DUKE,DUKE,KEOWEE,230 KV,A,KEOWEE   A        XFORMER
XFMR,DUKE,DUKE,KMEC,230 KV,BKCT,KMEC BKCT XFORMER
XFMR,DUKE,DUKE,KMEC,230 KV,BKST,KMEC BKST XFORMER
XFMR,DUKE,DUKE,LEE,100 KV,A,LEE      A        XFORMER
XFMR,DUKE,DUKE,LEE,100 KV,B,LEE      B        XFORMER
XFMR,DUKE,DUKE,LEE,100 KV,BK1A,LEE      BK1A     XFORMER
XFMR,DUKE,DUKE,LEE,100 KV,BK1B,LEE      BK1B     XFORMER
XFMR,DUKE,DUKE,LEE,100 KV,BK2A,LEE      BK2A     XFORMER
XFMR,DUKE,DUKE,LEE,100 KV,BK2B,LEE      BK2B     XFORMER
XFMR,DUKE,DUKE,LEE,100 KV,C,LEE      C        XFORMER
XFMR,DUKE,DUKE,LINCN17,230 KV,BK17,LINCN17 BK17 XFORMER
XFMR,DUKE,DUKE,LINCOLN4,230 KV,A,LINCOLN4 A        XFORMER
XFMR,DUKE,DUKE,LINCOLN4,230 KV,AA,LINCOLN4 AA       XFORMER
XFMR,DUKE,DUKE,LINCOLN4,230 KV,B,LINCOLN4 B        XFORMER
XFMR,DUKE,DUKE,LINCOLN4,230 KV,BC,LINCOLN4 BC       XFORMER
XFMR,DUKE,DUKE,LINCOLN4,230 KV,C,LINCOLN4 C        XFORMER
XFMR,DUKE,DUKE,LINCOLN4,230 KV,CE,LINCOLN4 CE       XFORMER
XFMR,DUKE,DUKE,LINCOLN4,230 KV,D,LINCOLN4 D        XFORMER
XFMR,DUKE,DUKE,LINCOLN4,230 KV,DG,LINCOLN4 DG       XFORMER
XFMR,DUKE,DUKE,LINCOLN4,230 KV,E,LINCOLN4 E        XFORMER
XFMR,DUKE,DUKE,LINCOLN4,230 KV,EI,LINCOLN4 EI       XFORMER
XFMR,DUKE,DUKE,LINCOLN4,230 KV,F,LINCOLN4 F        XFORMER
XFMR,DUKE,DUKE,LINCOLN4,230 KV,FK,LINCOLN4 FK       XFORMER
XFMR,DUKE,DUKE,LINCOLN4,230 KV,G,LINCOLN4 G        XFORMER
XFMR,DUKE,DUKE,LINCOLN4,230 KV,GM,LINCOLN4 GM       XFORMER
XFMR,DUKE,DUKE,LINCOLN4,230 KV,H,LINCOLN4 H        XFORMER
XFMR,DUKE,DUKE,LINCOLN4,230 KV,HO,LINCOLN4 HO       XFORMER
XFMR,DUKE,DUKE,MARSHAL4,230 KV,BK1,MARSHAL4 BK1      XFORMER
XFMR,DUKE,DUKE,MARSHAL4,230 KV,BK2,MARSHAL4 BK2      XFORMER
XFMR,DUKE,DUKE,MARSHAL4,230 KV,BK3,MARSHAL4 BK3      XFORMER
XFMR,DUKE,DUKE,MARSHAL4,230 KV,BK4,MARSHAL4 BK4      XFORMER
XFMR,DUKE,DUKE,MCGUIRE4,230 KV,AT1L,MCGUIRE4 AT1L XFORMER
XFMR,DUKE,DUKE,MCGUIRE4,230 KV,BK1A,MCGUIRE4 BK1A     XFORMER
XFMR,DUKE,DUKE,MCGUIRE4,230 KV,BK1B,MCGUIRE4 BK1B     XFORMER
XFMR,DUKE,DUKE,MCGUIRE4,24 KV,AT1T,MCGUIRE4 AT1T XFORMER
XFMR,DUKE,DUKE,MCGUIRE4,500 KV,AT1H,MCGUIRE4 AT1H XFORMER
XFMR,DUKE,DUKE,MCGUIRE4,500 KV,BK2A,MCGUIRE4 BK2A     XFORMER
XFMR,DUKE,DUKE,MCGUIRE4,500 KV,BK2B,MCGUIRE4 BK2B     XFORMER
XFMR,DUKE,DUKE,NEWPORT4,500 KV,BK5,NEWPORT4 BK5      XFORMER
XFMR,DUKE,DUKE,NGREENS,100 KV,BK2 S,NGREENS BK2 S XFORMER
XFMR,DUKE,DUKE,NGREENS,100 KV,BK3 S,NGREENS BK3 S XFORMER
XFMR,DUKE,DUKE,NGREENS,13.8 KV,BK3 T,NGREENS BK3 T XFORMER
XFMR,DUKE,DUKE,NGREENS,230 KV,AT-4,NGREENS AT-4 XFORMER
XFMR,DUKE,DUKE,NGREENS,230 KV,BK1,NGREENS  BK1      XFORMER
XFMR,DUKE,DUKE,NGREENS,230 KV,BK2 P,NGREENS BK2 P XFORMER
XFMR,DUKE,DUKE,NGREENS,230 KV,BK3 P,NGREENS BK3 P XFORMER
XFMR,DUKE,DUKE,NGREENS,46 KV,BK2 T,NGREENS BK2 T XFORMER
XFMR,DUKE,DUKE,OCONEE4,23 KV,AT1T,OCONEE4 AT1T XFORMER
XFMR,DUKE,DUKE,OCONEE4,230 KV,AT1L,OCONEE4 AT1L XFORMER
XFMR,DUKE,DUKE,OCONEE4,230 KV,BK1,OCONEE4  BK1      XFORMER
XFMR,DUKE,DUKE,OCONEE4,230 KV,BK2,OCONEE4  BK2      XFORMER
XFMR,DUKE,DUKE,OCONEE4,500 KV,AT1H,OCONEE4 AT1H XFORMER
XFMR,DUKE,DUKE,OCONEE4,500 KV,BK3,OCONEE4  BK3      XFORMER
XFMR,DUKE,DUKE,PARKWOO4,230 KV,A,PARKWOO4 A        XFORMER
XFMR,DUKE,DUKE,PARKWOO4,230 KV,B,PARKWOO4 B        XFORMER
XFMR,DUKE,DUKE,PARKWOO4,500 KV,AT5,PARKWOO4 AT5      XFORMER
XFMR,DUKE,DUKE,PARKWOO4,500 KV,AT6,PARKWOO4 AT6      XFORMER
XFMR,DUKE,DUKE,PISGAH,230 KV,TR1,PISGAH TR1 XFORMER
XFMR,DUKE,DUKE,PISGAH,230 KV,TR2,PISGAH TR2 XFORMER
XFMR,DUKE,DUKE,PLGARDEN,500 KV,AT5,PLGARDEN AT5      XFORMER
XFMR,DUKE,DUKE,RCKNGHM,230 KV,BK 1,RCKNGHM BK 1 XFORMER
XFMR,DUKE,DUKE,RCKNGHM,230 KV,BK 2,RCKNGHM BK 2 XFORMER
XFMR,DUKE,DUKE,RCKNGHM,230 KV,BK 3,RCKNGHM BK 3 XFORMER
XFMR,DUKE,DUKE,RCKNGHM,230 KV,BK 4,RCKNGHM BK 4 XFORMER
XFMR,DUKE,DUKE,RCKNGHM,230 KV,BK 5,RCKNGHM BK 5 XFORMER
XFMR,DUKE,DUKE,RIVRVIEW,230 KV,BK 1,RIVRVIEW BK 1 XFORMER
XFMR,DUKE,DUKE,RIVRVIEW,230 KV,BK 2,RIVRVIEW BK 2 XFORMER
XFMR,DUKE,DUKE,RIVRVIEW,230 KV,BK 3,RIVRVIEW BK 3 XFORMER
XFMR,DUKE,DUKE,RIVRVIEW,230 KV,BK 4,RIVRVIEW BK 4 XFORMER
XFMR,DUKE,DUKE,RIVRVIEW,230 KV,BK 5,RIVRVIEW BK 5 XFORMER
XFMR,DUKE,DUKE,ROWANDUK,230 KV,BK-1,ROWANDUK BK-1 XFORMER
XFMR,DUKE,DUKE,ROWANDUK,230 KV,BK-2,ROWANDUK BK-2 XFORMER
XFMR,DUKE,DUKE,ROWANDUK,230 KV,BK-3,ROWANDUK BK-3 XFORMER
XFMR,DUKE,DUKE,ROWANDUK,230 KV,BK-4,ROWANDUK BK-4 XFORMER
XFMR,DUKE,DUKE,ROWANDUK,230 KV,BK-5,ROWANDUK BK-5 XFORMER
XFMR,DUKE,DUKE,ROWANDUK,230 KV,BKS2,ROWANDUK BKS2 XFORMER
XFMR,DUKE,DUKE,ROWANDUK,500 KV,AT-1,ROWANDUK AT-1 XFORMER
XFMR,DUKE,DUKE,SADLER,100 KV,3-S,SADLER 3-S  XFORMER
XFMR,DUKE,DUKE,SADLER,100 KV,4-S,SADLER 4-S  XFORMER
XFMR,DUKE,DUKE,SADLER,230 KV,3-P,SADLER 3-P  XFORMER
XFMR,DUKE,DUKE,SADLER,230 KV,4-P,SADLER 4-P  XFORMER
XFMR,DUKE,DUKE,SADLER,44 KV,3-T,SADLER 3-T  XFORMER
XFMR,DUKE,DUKE,SADLER,44 KV,4-T,SADLER 4-T  XFORMER
XFMR,DUKE,DUKE,SHADYGR,230 KV,A,SHADYGR  A        XFORMER
XFMR,DUKE,DUKE,SHADYGR,230 KV,B,SHADYGR  B        XFORMER
XFMR,DUKE,DUKE,TUCKASE,230 KV,AT2,TUCKASE AT2 XFORMER
XFMR,DUKE,DUKE,TUCKASE,230 KV,AT3,TUCKASE AT3 XFORMER
XFMR,DUQU,DUQU,ARSENAL,345 KV,T1,ARSENAL  T1       XFORMER
XFMR,DUQU,DUQU,BEAV DUQ,345 KV,1_3TIE,BEAV DUQ 1_3TIE   XFORMER
XFMR,DUQU,DUQU,BEAV DUQ,345 KV,2_4TIE,BEAV DUQ 2_4TIE   XFORMER
XFMR,DUQU,DUQU,BEAV DUQ,345 KV,GSU1,BEAV DUQ GSU1     XFORMER
XFMR,DUQU,DUQU,BEAV DUQ,345 KV,GSU2,BEAV DUQ GSU2     XFORMER
XFMR,DUQU,DUQU,BRUNOTIS,138 KV,GSU1,BRUNOTIS GSU1     XFORMER
XFMR,DUQU,DUQU,BRUNOTIS,138 KV,GSU3,BRUNOTIS GSU3     XFORMER
XFMR,DUQU,DUQU,BRUNOTIS,138 KV,GSU4,BRUNOTIS GSU4     XFORMER
XFMR,DUQU,DUQU,BRUNOTIS,138 KV,TR1,BRUNOTIS TR1      XFORMER
XFMR,DUQU,DUQU,BRUNOTIS,138 KV,TR2,BRUNOTIS TR2      XFORMER
XFMR,DUQU,DUQU,BRUNOTIS,345 KV,T1,BRUNOTIS T1       XFORMER
XFMR,DUQU,DUQU,BRUNOTIS,345 KV,T2,BRUNOTIS T2 XFORMER
XFMR,DUQU,DUQU,BRUNOTIS,69 KV,GSU2,BRUNOTIS GSU2     XFORMER
XFMR,DUQU,DUQU,CARS DUQ,345 KV,T1,CARS DUQ T1       XFORMER
XFMR,DUQU,DUQU,CHESWICK,138 KV,T1A,CHESWICK T1A      XFORMER
XFMR,DUQU,DUQU,CHESWICK,138 KV,T1B,CHESWICK T1B      XFORMER
XFMR,DUQU,DUQU,CLIN DUQ,345 KV,T1,CLIN DUQ T1       XFORMER
XFMR,DUQU,DUQU,COLLIER,345 KV,T1,COLLIER  T1       XFORMER
XFMR,DUQU,DUQU,COLLIER,345 KV,T2,COLLIER  T2       XFORMER
XFMR,DUQU,DUQU,COLLIER,345 KV,T3,COLLIER  T3       XFORMER
XFMR,DUQU,DUQU,CRES DUQ,345 KV,T1,CRES DUQ T1       XFORMER
XFMR,DUQU,DUQU,CRES DUQ,345 KV,T2,CRES DUQ T2       XFORMER
XFMR,DUQU,DUQU,CRES DUQ,345 KV,T3,CRES DUQ T3       XFORMER
XFMR,DUQU,DUQU,DRAVOSBU,138 KV,T1,DRAVOSBU T1       XFORMER
XFMR,DUQU,DUQU,DRAVOSBU,138 KV,T2,DRAVOSBU T2       XFORMER
XFMR,DUQU,DUQU,HOPEWELL,138 KV,T1,HOPEWELL T1       XFORMER
XFMR,DUQU,DUQU,LOGANSFE,345 KV,TRAN1,LOGANSFE TRAN1    XFORMER
XFMR,DUQU,DUQU,NOVACHEM,138 KV,TR1,NOVACHEM TR1 XFORMER
XFMR,DUQU,DUQU,NOVACHEM,138 KV,TR2,NOVACHEM TR2 XFORMER
XFMR,DUQU,DUQU,PENNCHEM,138 KV,CT1GSU,PENNCHEM CT1GSU XFORMER
XFMR,DUQU,DUQU,PENNCHEM,138 KV,CT2GSU,PENNCHEM CT2GSU XFORMER
XFMR,DUQU,DUQU,PENNCHEM,138 KV,CT3GSU,PENNCHEM CT3GSU XFORMER
XFMR,DUQU,DUQU,PENNCHEM,138 KV,ST1GSU,PENNCHEM ST1GSU XFORMER
XFMR,DUQU,DUQU,PENNCHEM,138 KV,ST2GSU,PENNCHEM ST2GSU XFORMER
XFMR,DUQU,DUQU,VALL DUQ,138 KV,AUTO69KV,VALL DUQ AUTO69KV XFORMER
XFMR,DUQU,DUQU,VALL DUQ,138 KV,T1 XF,VALL DUQ T1 XF    XFORMER
XFMR,DUQU,DUQU,VALL DUQ,138 KV,TR2,VALL DUQ TR2      XFORMER
XFMR,DUQU,DUQU,VALL DUQ,138 KV,TR3,VALL DUQ TR3      XFORMER
XFMR,DUQU,DUQU,WILSON,138 KV,T_1,WILSON T_1 XFORMER
XFMR,DUQU,DUQU,WILSON,138 KV,T_2,WILSON T_2 XFORMER
XFMR,DUQU,DUQU,WILSON,138 KV,T_3,WILSON T_3 XFORMER
XFMR,EKPC,EKPC,ARGNT_EK,138 KV,XF187,ARGNT_EK ARGM 138_69 XFR
XFMR,EKPC,EKPC,AVON_EK,345 KV,XF157,AVON_EK 345_138 XFR
XFMR,EKPC,EKPC,BAKER_L2,138 KV,XF151,BAKER_L2 BAKL 138_69 XFR
XFMR,EKPC,EKPC,BARRENCO,161 KV,XF187,BARRENCO BNCO 161_69 XFR
XFMR,EKPC,EKPC,BONNIEVL,138 KV,XF183,BONNIEVL 138_69 XFR
XFMR,EKPC,EKPC,BOONECO,138 KV,XF1811,BOONECO 138_69 XFR
XFMR,EKPC,EKPC,BULLITCO,161 KV,XF189,BULLITCO BULC 161_69 XFR
XFMR,EKPC,EKPC,CASEYCO,161 KV,XF181,CASEYCO CASY 161_69 XFR
XFMR,EKPC,EKPC,CNTRLHAR,138 KV,XF,CNTRLHAR CHAR 138_69 XFR
XFMR,EKPC,EKPC,COOP_EK,161 KV,XF1829,COOP_EK 161_69 XFR
XFMR,EKPC,EKPC,COOP_EK,161 KV,XFUN1,COOP_EK U1 161_13.8 XFR
XFMR,EKPC,EKPC,COOP_EK,161 KV,XFUN2,COOP_EK U2 161_20 XFR
XFMR,EKPC,EKPC,DALESTN,138 KV,XF1817,DALESTN 138_69 XFR
XFMR,EKPC,EKPC,DALESTN,138 KV,XFUN4,DALESTN U4 138_13.8 XFR
XFMR,EKPC,EKPC,DALESTN,69 KV,XFUN1,DALESTN U1 69_13.8 XFR
XFMR,EKPC,EKPC,DALESTN,69 KV,XFUN2,DALESTN U2 69_13.8 XFR
XFMR,EKPC,EKPC,DALESTN,69 KV,XFUN3,DALESTN U3 69_13.8 XFR
XFMR,EKPC,EKPC,DENNY,161 KV,XF186,DENNY 161_69 XFORMER XFR
XFMR,EKPC,EKPC,FALLROCK,161 KV,XF,FALLROCK FROC 161_69 XFR
XFMR,EKPC,EKPC,FOX_HOLL,161 KV,TR1,FOX_HOLL TR1 XFORMER
XFMR,EKPC,EKPC,FYETT_EK,138 KV,XF185,FYETT_EK FAYT 138_69 XFR
XFMR,EKPC,EKPC,GODDARD,138 KV,XF185,GODDARD GODD 138_69 XFR
XFMR,EKPC,EKPC,GREENCO,161 KV,XF1811,GREENCO GREN 161_69 XFR
XFMR,EKPC,EKPC,GREENUP,138 KV,TR1,GREENUP  TR1      XFORMER
XFMR,EKPC,EKPC,GREENUP,138 KV,TR2,GREENUP  TR2      XFORMER
XFMR,EKPC,EKPC,GREENUP,138 KV,TR3,GREENUP  TR3      XFORMER
XFMR,EKPC,EKPC,HEBRN_EK,138 KV,XF,HEBRN_EK HEBR 138_69 XFR
XFMR,EKPC,EKPC,HUNT3,138 KV,TR1,HUNT3 TR1 XFORMER
XFMR,EKPC,EKPC,JKSMT_EK,138 KV,XFCT1,JKSMT_EK CT1 138_13.8 XFR
XFMR,EKPC,EKPC,JKSMT_EK,138 KV,XFCT2,JKSMT_EK CT2 138_13.8 XFR
XFMR,EKPC,EKPC,JKSMT_EK,138 KV,XFCT3,JKSMT_EK CT3 138_13.8 XFR
XFMR,EKPC,EKPC,JKSMT_EK,138 KV,XFCT4,JKSMT_EK CT4 138_13.8 XFR
XFMR,EKPC,EKPC,JKSMT_EK,138 KV,XFCT5,JKSMT_EK CT5 138_13.8 XFR
XFMR,EKPC,EKPC,JKSMT_EK,138 KV,XFCT6,JKSMT_EK CT6 138_13.8 XFR
XFMR,EKPC,EKPC,JKSMT_EK,138 KV,XFCT7,JKSMT_EK CT7 138_13.8 XFR
XFMR,EKPC,EKPC,JKSMT_EK,345 KV,XF1,JKSMT_EK 345_138 1 XFR
XFMR,EKPC,EKPC,JKSMT_EK,345 KV,XF2,JKSMT_EK 345_138 2 XFR
XFMR,EKPC,EKPC,JKSMT_EK,345 KV,XFCT10,JKSMT_EK CT10 345_13.8 XFR
XFMR,EKPC,EKPC,JKSMT_EK,345 KV,XFCT9,JKSMT_EK CT9 345_13.8 XFR
XFMR,EKPC,EKPC,LAURELCO,161 KV,XF188,LAURELCO LARC 161_69 XFR
XFMR,EKPC,EKPC,LAURELDM,161 KV,XFUN1,LAURELDM 161_13.8 XFR
XFMR,EKPC,EKPC,LBRTYJCT,161 KV,XF189,LBRTYJCT LIBJ 161_69 XFR
XFMR,EKPC,EKPC,MARIO_EK,161 KV,XF157,MARIO_EK MNCO 161_138 XFR
XFMR,EKPC,EKPC,MCRERYCO,161 KV,BK,MCRERYCO MCRY 161_69 XFR
XFMR,EKPC,EKPC,NELSON_C,138 KV,XF185,NELSON_C NLSN 138_69 XFR
XFMR,EKPC,EKPC,OWEN_CO,138 KV,XF185,OWEN_CO XF185 XFORMER
XFMR,EKPC,EKPC,PLUMVILL,138 KV,XF189,PLUMVILL PLUM 138_69 XFR
XFMR,EKPC,EKPC,POWELLCO,138 KV,XF189,POWELLCO 138_69 XFR
XFMR,EKPC,EKPC,POWELLCO,161 KV,XF156,POWELLCO161_138 XFR
XFMR,EKPC,EKPC,PULASKI3,161 KV,XF185,PULASKI3 PULC 161_69 XFR
XFMR,EKPC,EKPC,RENAKER,138 KV,XF1813,RENAKER RNKR 138_69 XFR
XFMR,EKPC,EKPC,ROWAN_CO,138 KV,XF186,ROWAN_CO 138_69 XFR
XFMR,EKPC,EKPC,RUSSELCO,161 KV,XF186,RUSSELCO RUSC 161_69 XFR
XFMR,EKPC,EKPC,SHELBYCO,161 KV,XF186,SHELBYCO SHLC 161_69 XFR
XFMR,EKPC,EKPC,SKAGGS,138 KV,XF1810,SKAGGS 138_69 XFR
XFMR,EKPC,EKPC,SPURLOCK,138 KV,XFUN1,SPURLOCK U1 138_22 XFR
XFMR,EKPC,EKPC,SPURLOCK,345 KV,XFT10,SPURLOCK T10 345_138 XFR
XFMR,EKPC,EKPC,SPURLOCK,345 KV,XFT12,SPURLOCK T12 345_138 XFR
XFMR,EKPC,EKPC,SPURLOCK,345 KV,XFT9,SPURLOCK T9 345_138 XFR
XFMR,EKPC,EKPC,SPURLOCK,345 KV,XFUN2,SPURLOCK U2 345_22 XFR
XFMR,EKPC,EKPC,SPURLOCK,345 KV,XFUN3,SPURLOCK U3 345_18 XFR
XFMR,EKPC,EKPC,SPURLOCK,345 KV,XFUN4,SPURLOCK U4 345_18 XFR
XFMR,EKPC,EKPC,STANPARK,138 KV,XF188,STANPARK STLY 138_69 XFR
XFMR,EKPC,EKPC,SUMSHADE,161 KV,XF1810,SUMSHADE SSHD 161_69 XFR
XFMR,EKPC,EKPC,TYNER,161 KV,XF1811,TYNER TYNR 161_69 XFR
XFMR,EKPC,EKPC,WEBSTER3,138 KV,T1,WEBSTER3 T1       XFORMER
XFMR,EKPC,EKPC,WYNCO_EK,161 KV,XF1,WYNCO_EK WYNC 161_69 XFR
XFMR,EKPC,EKPC,W_BEREA,138 KV,XF187,W_BEREA WBER 138_69 XFR
XFMR,ENTRGY,ENTG,ANDRUS,230 KV,T1,ANDRUS T1 XFORMER
XFMR,ENTRGY,ENTG,ARK NU,500 KV,T1,ARK NU T1 XFORMER
XFMR,ENTRGY,ENTG,ARK NU,500 KV,T2,ARK NU T2 XFORMER
XFMR,ENTRGY,ENTG,BATESVL,230 KV,TX1,BATESVL  TX1      XFORMER
XFMR,ENTRGY,ENTG,BWLSN,500 KV,T2,BWLSN T2 XFORMER
XFMR,ENTRGY,ENTG,DRIVER,230 KV,AT1_S,DRIVER AT1_S XFORMER
XFMR,ENTRGY,ENTG,DRIVER,230 KV,AT2_S,DRIVER AT2_S XFORMER
XFMR,ENTRGY,ENTG,DRIVER,35 KV,AT1_T,DRIVER AT1_T XFORMER
XFMR,ENTRGY,ENTG,DRIVER,35 KV,AT2_T,DRIVER AT2_T XFORMER
XFMR,ENTRGY,ENTG,DRIVER,500 KV,AT1_P,DRIVER AT1_P XFORMER
XFMR,ENTRGY,ENTG,DRIVER,500 KV,AT2_P,DRIVER AT2_P XFORMER
XFMR,ENTRGY,ENTG,ESSEXX,161 KV,GSU1,ESSEXX GSU1 XFORMER
XFMR,ENTRGY,ENTG,ESSEXX,345 KV,T1,ESSEXX T1 XFORMER
XFMR,ENTRGY,ENTG,FREPT5,13.8 KV,09IS,FREPT5 09IS XFORMER
XFMR,ENTRGY,ENTG,FREPT5,230 KV,09IR,FREPT5 09IR XFORMER
XFMR,ENTRGY,ENTG,FREPT5,500 KV,09IU,FREPT5 09IU XFORMER
XFMR,ENTRGY,ENTG,G GULF,500 KV,G1H,G GULF G1H XFORMER
XFMR,ENTRGY,ENTG,INDEP2,500 KV,MT2,INDEP2 MT2 XFORMER
XFMR,ENTRGY,ENTG,KINGDOM,345 KV,ONT8,KINGDOM ONT8 XFORMER
XFMR,ENTRGY,ENTG,LAKEOV,500 KV,AT2,LAKEOV AT2 XFORMER
XFMR,ENTRGY,ENTG,MCADAM,14 KV,AT1 T,MCADAM AT1 T XFORMER
XFMR,ENTRGY,ENTG,MCADAM,14 KV,AT2 T,MCADAM AT2 T XFORMER
XFMR,ENTRGY,ENTG,MCADAM,230 KV,AT1 S,MCADAM AT1 S XFORMER
XFMR,ENTRGY,ENTG,MCADAM,230 KV,AT2 S,MCADAM AT2 S XFORMER
XFMR,ENTRGY,ENTG,MCADAM,500 KV,AT1 P,MCADAM AT1 P XFORMER
XFMR,ENTRGY,ENTG,MCADAM,500 KV,AT2 P,MCADAM AT2 P XFORMER
XFMR,ENTRGY,ENTG,NEWMAD,161 KV,GSU1,NEWMAD GSU1 XFORMER
XFMR,ENTRGY,ENTG,NEWMAD,345 KV,GSU2,NEWMAD GSU2 XFORMER
XFMR,ENTRGY,ENTG,NEWMAD,345 KV,T1,NEWMAD T1 XFORMER
XFMR,ENTRGY,ENTG,NEWMAD,345 KV,T2,NEWMAD T2 XFORMER
XFMR,ENTRGY,ENTG,NEWMAD,500 KV,T3,NEWMAD T3 XFORMER
XFMR,ENTRGY,ENTG,NEWMAD,500 KV,T4,NEWMAD T4 XFORMER
XFMR,ENTRGY,ENTG,RBRAS,500 KV,AT3,RBRAS AT3 XFORMER
XFMR,ENTRGY,ENTG,RBRAS,500 KV,AT4,RBRAS AT4 XFORMER
XFMR,ENTRGY,ENTG,RITCHE,230 KV,T2,RITCHE T2 XFORMER
XFMR,ENTRGY,ENTG,ST FRAN,161 KV,GSU1,ST FRAN GSU1 XFORMER
XFMR,ENTRGY,ENTG,ST FRAN,161 KV,GSU2,ST FRAN GSU2 XFORMER
XFMR,ENTRGY,ENTG,ST FRAN,345 KV,T2,ST FRAN T2 XFORMER
XFMR,ENTRGY,ENTG,TH HILL,161 KV,ONKQ,TH HILL ONKQ XFORMER
XFMR,ENTRGY,ENTG,TH HILL,161 KV,ONKV,TH HILL ONKV XFORMER
XFMR,ENTRGY,ENTG,TH HILL,345 KV,ON5Q,TH HILL ON5Q XFORMER
XFMR,ENTRGY,ENTG,TH HILL,345 KV,ONKY,TH HILL ONKY XFORMER
XFMR,ENTRGY,ENTG,TH HILL,345 KV,TH4,TH HILL TH4 XFORMER
XFMR,ENTRGY,ENTG,WH BLF,500 KV,AT3,WH BLF AT3 XFORMER
XFMR,ENTRGY,ENTG,WH BLF,500 KV,ST1,WH BLF ST1 XFORMER
XFMR,ENTRGY,ENTG,WH BLF,500 KV,ST2,WH BLF ST2 XFORMER
XFMR,ENTRGY,ENTG,WNEWMAD,500 KV,T5,WNEWMAD T5 XFORMER
XFMR,FE,FE,02BRIM,138 KV,1,02BRIM   1        XFORMER
XFMR,FE,FE,02CARDNT,138 KV,1,02CARDNT 1        XFORMER
XFMR,FE,FE,02TOUSNT,138 KV,1,02TOUSNT 1        XFORMER
XFMR,FE,FE,AETNA,138 KV,TR1,AETNA    TR1      XFORMER
XFMR,FE,FE,ALLENJUN,345 KV,TR1,ALLENJUN TR1      XFORMER
XFMR,FE,FE,ALLENJUN,345 KV,TR3,ALLENJUN TR3 XFORMER
XFMR,FE,FE,AVERY,138 KV,TR1,AVERY    TR1      XFORMER
XFMR,FE,FE,BABB,138 KV,TR1,BABB     TR1      XFORMER
XFMR,FE,FE,BARBERTO,138 KV,TR1,BARBERTO TR1      XFORMER
XFMR,FE,FE,BARBERTO,138 KV,TR2,BARBERTO TR2      XFORMER
XFMR,FE,FE,BAYSHOR2,138 KV,TR1,BAYSHOR2 TR1      XFORMER
XFMR,FE,FE,BAYSHOR2,345 KV,1,BAYSHOR2 1        XFORMER
XFMR,FE,FE,BAYSHOR2,345 KV,2,BAYSHOR2 2        XFORMER
XFMR,FE,FE,BERLNLK,138 KV,T1,BERLNLK T1 XFORMER
XFMR,FE,FE,BLACKRIV,138 KV,T1,BLACKRIV T1       XFORMER
XFMR,FE,FE,BLACKRIV,138 KV,T2,BLACKRIV T2       XFORMER
XFMR,FE,FE,BLUEBELL,138 KV,TR4,BLUEBELL TR4      XFORMER
XFMR,FE,FE,BLUEBELL,138 KV,TR5,BLUEBELL TR5      XFORMER
XFMR,FE,FE,BOARDMAN,138 KV,TR2,BOARDMAN TR2      XFORMER
XFMR,FE,FE,BP_HUSKY,138 KV,TR-1,BP_HUSKY TR-1     XFORMER
XFMR,FE,FE,BP_HUSKY,138 KV,TR-2,BP_HUSKY TR-2     XFORMER
XFMR,FE,FE,BP_HUSKY,138 KV,TR-3,BP_HUSKY TR-3     XFORMER
XFMR,FE,FE,BROADVW,138 KV,TR1,BROADVW TR1 XFORMER
XFMR,FE,FE,BROADVW,138 KV,TR2,BROADVW TR2 XFORMER
XFMR,FE,FE,BROOKSID,138 KV,TR3,BROOKSID TR3      XFORMER
XFMR,FE,FE,BROOKSID,138 KV,TR4,BROOKSID TR4      XFORMER
XFMR,FE,FE,BROOKSID,138 KV,TR5,BROOKSID TR5      XFORMER
XFMR,FE,FE,CARLISLE,138 KV,TR2,CARLISLE TR2      XFORMER
XFMR,FE,FE,CARLISLE,345 KV,TR1,CARLISLE TR1      XFORMER
XFMR,FE,FE,CLARKOE,138 KV,TR1,CLARKOE  TR1      XFORMER
XFMR,FE,FE,CLARKOE,138 KV,TR2,CLARKOE  TR2      XFORMER
XFMR,FE,FE,CLOVEROE,138 KV,TR2,CLOVEROE TR2      XFORMER
XFMR,FE,FE,CLOVEROE,138 KV,TR3,CLOVEROE TR3      XFORMER
XFMR,FE,FE,CLOVEROE,138 KV,TR4,CLOVEROE TR4      XFORMER
XFMR,FE,FE,CLOVEROE,138 KV,TR6,CLOVEROE TR6      XFORMER
XFMR,FE,FE,CRANBERY,500 KV,TR1,CRANBERY TR1      XFORMER
XFMR,FE,FE,CRANBERY,500 KV,TR2,CRANBERY TR2      XFORMER
XFMR,FE,FE,CRISS,138 KV,TR1,CRISS    TR1      XFORMER
XFMR,FE,FE,CRISS,138 KV,TR2,CRISS    TR2      XFORMER
XFMR,FE,FE,DALEOE,138 KV,TR1,DALEOE   TR1      XFORMER
XFMR,FE,FE,DARROW,138 KV,TR1,DARROW   TR1      XFORMER
XFMR,FE,FE,DARROW,138 KV,TR2,DARROW   TR2      XFORMER
